imdb_id,popularity,budget,original_title,cast,homepage,director,overview,genres,revenue_adj,certificate,runtime,rating,votes
tt2294449,2.805019,50000000,22 Jump Street,"Jonah Hill,Channing Tatum,Dave Franco,Ice Cube,Nick Offerman",http://www.22jumpstreetmovie.com,Phil Lord|Christopher Miller,"After making their way through high school (twice), big changes are in store for officers Schmidt and Jenko when they go deep undercover at a local college. But when Jenko meets a kindred spirit on the football team, and Schmidt infiltrates the bohemian art major scene, they begin to question their partnership. Now they don't have to just crack the case - they have to figure out if they can have a mature relationship. If these two overgrown adolescents can grow from freshmen into real men, college might be the best thing that ever happened to them.","Crime,Comedy,Action",173571884.25,R,112 min,7.0,383574.0
tt2467046,2.601775,16000000,Left Behind,"Nicolas Cage,Chad Michael Murray,Lea Thompson,Nicky Whelan,Martin Klebba",http://www.leftbehindmovie.com/,Vic Armstrong,A small group of survivors are left behind after millions of people suddenly vanish during the rapture and the world is plunged into chaos and destruction.,"Thriller,Action,Science Fiction",18129765.15,PG-13,110 min,3.1,40575.0
tt2937898,2.576396,20000000,A Most Violent Year,"Oscar Isaac,Jessica Chastain,Albert Brooks,Elyes Gabel,David Oyelowo",http://amostviolentyear.com/,J.C. Chandor,"A thriller set in New York City during the winter of 1981, statistically one of the most violent years in the city's history, and centered on a the lives of an immigrant and his family trying to expand their business and capitalize on opportunities as the rampant violence, decay, and corruption of the day drag them in and threaten to destroy all they have built.","Action,Thriller,Crime,Drama",11059604.72,R,125 min,7.0,74002.0
tt1959490,2.526779,125000000,Noah,"Russell Crowe,Jennifer Connelly,Emma Watson,Logan Lerman,Anthony Hopkins",http://www.noahmovie.com,Darren Aronofsky,A man who suffers visions of an apocalyptic deluge takes measures to protect his family from the coming flood.,"Drama,Adventure",334022131.05,PG-13,138 min,5.8,257697.0
tt1234721,1.940735,120000000,RoboCop,"Joel Kinnaman,Gary Oldman,Michael Keaton,Abbie Cornish,Jackie Earle Haley",http://www.robocop.com,JosÃ© Padilha,"In RoboCop, the year is 2028 and multinational conglomerate OmniCorp is at the center of robot technology.  Overseas, their drones have been used by the military for years, but have been forbidden for law enforcement in America.  Now OmniCorp wants to bring their controversial technology to the home front, and they see a golden opportunity to do it.  When Alex Murphy â€“ a loving husband, father and good cop doing his best to stem the tide of crime and corruption in Detroit â€“ is critically injured, OmniCorp sees their chance to build a part-man, part-robot police officer.  OmniCorp envisions a RoboCop in every city and even more billions for their shareholders, but they never counted on one thing: there is still a man inside the machine.","Science Fiction,Action",220490244.26,PG-13,117 min,6.1,231451.0
tt0458481,1.840817,65000000,Sin City: A Dame to Kill For,"Mickey Rourke,Jessica Alba,Josh Brolin,Joseph Gordon-Levitt,Rosario Dawson",http://sincity-2.com/,Frank Miller|Robert Rodriguez,Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,"Crime,Thriller",36298002.43,R,102 min,6.5,164350.0
tt1809398,1.769987,65000000,Unbroken,"Jack O'Connell,Domhnall Gleeson,Garrett Hedlund,Takamasa Ishihara,Finn Wittrock",http://www.unbrokenfilm.com/,Angelina Jolie,"A chronicle of the life of Louis Zamperini, an Olympic runner who was taken prisoner by Japanese forces during World War II.","Drama,War",150545826.58,PG-13,137 min,7.2,171382.0
tt2172934,1.304588,28000000,3 Days to Kill,"Kevin Costner,Amber Heard,Hailee Steinfeld,Connie Nielsen,TÃ³mas Lemarquis",http://www.movie-censorship.com/report.php?ID=689035,McG,"A dangerous international spy is determined to give up his high stakes life to finally build a closer relationship with his estranged wife and daughter. But first, he must complete one last mission - even if it means juggling the two toughest assignments yet: hunting down the world's most ruthless terrorist and looking after his teenage daughter for the first time in ten years, while his wife is out of town.","Action,Drama,Thriller,Crime",0.00,PG-13,117 min,6.2,94806.0
tt1418377,0.989916,65000000,"I, Frankenstein","Aaron Eckhart,Yvonne Strahovski,Bill Nighy,Jai Courtney,Miranda Otto",http://www.ifrankensteinfilm.com,Stuart Beattie,"200 years after his shocking creation, Dr. Frankenstein's creature, Adam, still walks the earth. But when he finds himself in the middle of a war over the fate of humanity, Adam discovers he holds the key that could destroy humankind.","Horror,Thriller",65539857.91,PG-13,92 min,5.1,82045.0
tt2088003,0.805839,8500000,Big Game,"Samuel L. Jackson,Onni Tommila,Ted Levine,Victor Garber,Felicity Huffman",https://www.facebook.com/BigGameMovie,Jalmari Helander,"When Air Force One is shot down by terrorists leaving the President of the United States stranded in the wilderness, there is only one person around who can save him - a 13-year old boy called Oskari. In the forest on a hunting mission to prove his maturity to his kinsfolk, Oskari had been planning to track down a deer, but instead discovers the most powerful man on the planet in an escape pod. With the terrorists closing in to capture their own ""Big Game"" prize, the unlikely duo must team up to escape their hunters. As anxious Pentagon officials observe the action via satellite feed, it is up to the President and his new side-kick to prove themselves and survive the most extraordinary 24 hours of their lives.","Action,Adventure",6908182.88,PG-13,110 min,5.4,33876.0
tt1686821,0.472703,0,Vampire Academy,"Zoey Deutch,Lucy Fry,Danila Kozlovskiy,Gabriel Byrne,Dominic Sherwood",http://va-movie.com,Mark Waters,"Rose Hathaway is a Dhampir, half human/vampire, guardians of the Moroi, peaceful, mortal vampires living discretely within our world. Her legacy is to protect the Moroi from bloodthirsty, immortal Vampires, the Strigoi. This is her story.","Action,Fantasy,Comedy,Horror,Mystery",0.00,PG-13,104 min,5.4,55543.0
tt0076759,12.037933,11000000,Star Wars,"Mark Hamill,Harrison Ford,Carrie Fisher,Peter Cushing,Alec Guinness",http://www.starwars.com/films/star-wars-episode-iv-a-new-hope,George Lucas,Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,"Adventure,Action,Science Fiction",2789712242.28,PG,121 min,8.6,1374568.0
tt0076752,2.379469,14000000,The Spy Who Loved Me,"Roger Moore,Barbara Bach,Curd JÃ¼rgens,Richard Kiel,Caroline Munro",http://www.mgm.com/view/movie/1891/The-Spy-Who-Loved-Me/,Lewis Gilbert,Russian and British submarines with nuclear missiles on board both vanish from sight without a trace. England and Russia both blame each other as James Bond tries to solve the riddle of the disappearing ships. But the KGB also has an agent on the case.,"Adventure,Action,Thriller",667167740.42,PG,125 min,7.0,110946.0
tt0499549,9.432768,237000000,Avatar,"Sam Worthington,Zoe Saldana,Sigourney Weaver,Stephen Lang,Michelle Rodriguez",http://www.avatarmovie.com/,James Cameron,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.","Action,Adventure,Fantasy,Science Fiction",2827123750.41,PG-13,162 min,7.9,1322694.0
tt0417741,5.076472,250000000,Harry Potter and the Half-Blood Prince,"Daniel Radcliffe,Rupert Grint,Emma Watson,Tom Felton,Julie Walters",http://harrypotter.warnerbros.com/harrypotterandthehalf-bloodprince/dvd/index.html,David Yates,"As Harry begins his sixth year at Hogwarts, he discovers an old book marked as 'Property of the Half-Blood Prince', and begins to learn more about Lord Voldemort's dark past.","Adventure,Fantasy,Family",949276533.29,PG,153 min,7.6,554044.0
tt0438488,3.789633,200000000,Terminator Salvation,"Christian Bale,Sam Worthington,Anton Yelchin,Moon Bloodgood,Bryce Dallas Howard",http://www.terminatorsalvation.com,McG,"All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.","Drama,Action,Thriller,Science Fiction",377443351.43,PG-13,115 min,6.5,366037.0
tt1136608,3.744956,30000000,District 9,"Sharlto Copley,Jason Cope,Nathalie Boltt,Sylvaine Strike,Elizabeth Mkandawie",http://www.d-9.com/,Neill Blomkamp,"Aliens land in South Africa and have no way home. Years later after living in a slum and wearing out their welcome the ""Non-Humans"" are being moved to a new tent city overseen by Multi-National United (MNU). The movie follows an MNU employee tasked with leading the relocation and his relationship with one of the alien leaders.","Action,Thriller,Science Fiction",214277144.14,R,112 min,7.9,688273.0
tt0988045,3.431559,90000000,Sherlock Holmes,"Robert Downey Jr.,Jude Law,Rachel McAdams,Mark Strong,Eddie Marsan",http://sherlock-holmes-movie.warnerbros.com/,Guy Ritchie,Eccentric consulting detective Sherlock Holmes and Doctor John Watson battle to bring down a new nemesis and unravel a deadly plot that could destroy England.,"Adventure,Drama,Action,Comedy,Thriller",532622976.83,PG-13,128 min,7.6,641133.0
tt1190080,2.979786,200000000,2012,"John Cusack,Amanda Peet,Chiwetel Ejiofor,Thandie Newton,Oliver Platt",http://www.sonypictures.com/movies/2012,Roland Emmerich,"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.","Action,Adventure,Science Fiction",782276248.08,PG-13,158 min,5.8,382396.0
tt0808151,2.841562,150000000,Angels & Demons,"Tom Hanks,Ewan McGregor,Ayelet Zurer,Stellan SkarsgÃ¥rd,Pierfrancesco Favino",http://www.angelsanddemons.com/,Ron Howard,"Harvard symbologist Robert Langdon investigates a mysterious symbol seared into the chest of a murdered physicist. He discovers evidence of the unimaginable, the rebirth of an ancient secret brotherhood known as the Illuminati, the most powerful underground organization ever to walk the earth.","Thriller,Mystery",362462054.21,PG-13,138 min,6.7,297430.0
tt1156398,2.041804,23600000,Zombieland,"Jesse Eisenberg,Woody Harrelson,Emma Stone,Abigail Breslin,Amber Heard",http://www.zombieland.com/,Ruben Fleischer,"Columbus has made a habit of running from what scares him. Tallahassee doesn't have fears. If he did, he'd kick their ever-living ass. In a world overrun by zombies, these two are perfectly evolved survivors. But now, they're about to stare down the most terrifying prospect of all: each other.","Comedy,Horror",104070645.12,R,88 min,7.6,585822.0
tt1046173,1.906998,175000000,G.I. Joe: The Rise of Cobra,"Dennis Quaid,Channing Tatum,Marlon Wayans,Sienna Miller,Joseph Gordon-Levitt",http://www.gijoemovie.com/,Stephen Sommers,"From the Egyptian desert to deep below the polar ice caps, the elite G.I. JOE team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer Destro and the growing threat of the mysterious Cobra organization to prevent them from plunging the world into chaos.","Adventure,Action,Thriller,Science Fiction",307429640.19,PG-13,118 min,5.7,210521.0
tt0838232,1.874759,0,The Pink Panther 2,"Steve Martin,Jean Reno,Emily Mortimer,Andy GarcÃ­a,Alfred Molina",http://www.sonypictures.com/movies/thepinkpanther2/,Harald Zwart,"When legendary treasures from around the world are stolen, including the priceless Pink Panther Diamond, Chief Inspector Dreyfus is forced to assign Inspector Clouseau to a team of international detectives and experts charged with catching the thief and retrieving the stolen artifacts.","Comedy,Mystery",77115349.86,PG,92 min,5.6,46166.0
